date,source,project,session_id,size_bytes,subagent_count,file_path
2026-01-30,ccs/cas,~tm,07b7bdad-6316-4798-a131-0040711373e6,895272,5,/home/pavel/.ccs/instances/cas/projects/-home-pavel-dev-tm/07b7bdad-6316-4798-a131-0040711373e6.jsonl
2026-01-30,ccs/serg,~play-eoe,00d0f30e-0b09-4ac6-88a3-4f939cee16c0,446893,1,/home/pavel/.ccs/instances/serg/projects/-home-pavel-dev-play-eoe/00d0f30e-0b09-4ac6-88a3-4f939cee16c0.jsonl
2026-01-30,ccs/serg,~play-eoe,4e24061f-f1c3-4adb-bd1c-08686b9a6cdc,19892,0,/home/pavel/.ccs/instances/serg/projects/-home-pavel-dev-play-eoe/4e24061f-f1c3-4adb-bd1c-08686b9a6cdc.jsonl
2026-01-30,ccs/serg,~play-eoe,b6472e94-5d06-4df0-a737-cc23e316ab9e,1863,0,/home/pavel/.ccs/instances/serg/projects/-home-pavel-dev-play-eoe/b6472e94-5d06-4df0-a737-cc23e316ab9e.jsonl
2026-01-30,ccs/serg,~play-eoe,b68caceb-76c4-4c2d-b342-e097000a00c4,30360,0,/home/pavel/.ccs/instances/serg/projects/-home-pavel-dev-play-eoe/b68caceb-76c4-4c2d-b342-e097000a00c4.jsonl
2026-01-30,ccs/serg,~play-eoe,ba2d4ceb-b57d-44e6-8dfb-fd759b57af40,204872,0,/home/pavel/.ccs/instances/serg/projects/-home-pavel-dev-play-eoe/ba2d4ceb-b57d-44e6-8dfb-fd759b57af40.jsonl
2026-01-30,ccs/serg,~tm,01f2499f-25b3-4567-b450-c86b1acc25bc,936,0,/home/pavel/.ccs/instances/serg/projects/-home-pavel-dev-tm/01f2499f-25b3-4567-b450-c86b1acc25bc.jsonl
2026-01-30,ccs/serg,~tm,03a8eaf1-7d73-4eb6-ad37-0a65bd894fcf,934,0,/home/pavel/.ccs/instances/serg/projects/-home-pavel-dev-tm/03a8eaf1-7d73-4eb6-ad37-0a65bd894fcf.jsonl
2026-01-30,ccs/serg,~tm,68851edb-f448-4bdc-9692-5954a7f484b8,290696,0,/home/pavel/.ccs/instances/serg/projects/-home-pavel-dev-tm/68851edb-f448-4bdc-9692-5954a7f484b8.jsonl
2026-01-30,ccs/serg,~tm,919a7b7c-39e8-4d3c-b143-cd3e89826461,472,0,/home/pavel/.ccs/instances/serg/projects/-home-pavel-dev-tm/919a7b7c-39e8-4d3c-b143-cd3e89826461.jsonl
2026-01-30,ccs/serg,~tm,a63d27a5-efe1-4224-a777-cb0095f122c1,138682,0,/home/pavel/.ccs/instances/serg/projects/-home-pavel-dev-tm/a63d27a5-efe1-4224-a777-cb0095f122c1.jsonl
2026-01-30,ccs/serg,~tm,cd80b4c5-6f8c-434a-a28f-3aebeb7f5493,1252989,0,/home/pavel/.ccs/instances/serg/projects/-home-pavel-dev-tm/cd80b4c5-6f8c-434a-a28f-3aebeb7f5493.jsonl
2026-01-30,ccs/serg,~tm,d37157af-ddf0-4219-8c55-4784cdea5a6e,58887,0,/home/pavel/.ccs/instances/serg/projects/-home-pavel-dev-tm/d37157af-ddf0-4219-8c55-4784cdea5a6e.jsonl
2026-01-30,ccs/serg,~tm,f1d09042-6d39-42ed-84c4-b6134b065719,1065860,3,/home/pavel/.ccs/instances/serg/projects/-home-pavel-dev-tm/f1d09042-6d39-42ed-84c4-b6134b065719.jsonl
2026-01-30,claude,~play-eoe,034d32e2-48d5-4f91-8db5-7da2d20ac814,5437998,16,/home/pavel/.claude/projects/-home-pavel-dev-play-eoe/034d32e2-48d5-4f91-8db5-7da2d20ac814.jsonl
2026-01-30,claude,~play-eoe,1ed6ebe7-8c57-4ebd-b078-8bfaee899544,1722104,16,/home/pavel/.claude/projects/-home-pavel-dev-play-eoe/1ed6ebe7-8c57-4ebd-b078-8bfaee899544.jsonl
2026-01-30,claude,~play-eoe,27e7b503-ba5a-434c-8bae-e55ec4e4be7c,149655,0,/home/pavel/.claude/projects/-home-pavel-dev-play-eoe/27e7b503-ba5a-434c-8bae-e55ec4e4be7c.jsonl
2026-01-30,claude,~play-eoe,2b1bb7b4-6302-4055-9a89-5918bbae7051,5462439,20,/home/pavel/.claude/projects/-home-pavel-dev-play-eoe/2b1bb7b4-6302-4055-9a89-5918bbae7051.jsonl
2026-01-30,claude,~play-eoe,6cbff314-c66b-4398-8473-1ff387fb8662,1537,0,/home/pavel/.claude/projects/-home-pavel-dev-play-eoe/6cbff314-c66b-4398-8473-1ff387fb8662.jsonl
2026-01-30,claude,~play-eoe,93d7690c-6b85-4b89-8f83-c199e487b185,1180,0,/home/pavel/.claude/projects/-home-pavel-dev-play-eoe/93d7690c-6b85-4b89-8f83-c199e487b185.jsonl
2026-01-30,claude,~play-eoe,a1a42075-b778-4c4a-8a46-1dec6b15d066,2234850,11,/home/pavel/.claude/projects/-home-pavel-dev-play-eoe/a1a42075-b778-4c4a-8a46-1dec6b15d066.jsonl
2026-01-30,claude,~play-eoe,abb31b4b-ec18-4e57-912a-f933cdc86b76,4564011,8,/home/pavel/.claude/projects/-home-pavel-dev-play-eoe/abb31b4b-ec18-4e57-912a-f933cdc86b76.jsonl
2026-01-30,claude,~play-eoe,acf306ca-49a8-424f-bcc6-efa1ab2bfcbd,257942,1,/home/pavel/.claude/projects/-home-pavel-dev-play-eoe/acf306ca-49a8-424f-bcc6-efa1ab2bfcbd.jsonl
2026-01-30,claude,~play-eoe,bf906426-7bc4-4bc3-8e72-0bce616b1009,1537,0,/home/pavel/.claude/projects/-home-pavel-dev-play-eoe/bf906426-7bc4-4bc3-8e72-0bce616b1009.jsonl
2026-01-30,claude,~play-eoe,cebdfa83-e544-4b71-9b23-7f5a553e0b2f,2517,0,/home/pavel/.claude/projects/-home-pavel-dev-play-eoe/cebdfa83-e544-4b71-9b23-7f5a553e0b2f.jsonl
2026-01-30,claude,~play-eoe,e5669b20-b2ce-4c3a-9e2a-af42f72ead7d,1730080,2,/home/pavel/.claude/projects/-home-pavel-dev-play-eoe/e5669b20-b2ce-4c3a-9e2a-af42f72ead7d.jsonl
2026-01-30,claude,~play-eoe,f719b7e0-c3ee-481b-9573-341b87ef74a8,504605,3,/home/pavel/.claude/projects/-home-pavel-dev-play-eoe/f719b7e0-c3ee-481b-9573-341b87ef74a8.jsonl
2026-01-30,claude,~tm,1e3cab4a-45c3-47ca-a28b-bcea16b59981,3518662,21,/home/pavel/.claude/projects/-home-pavel-dev-tm/1e3cab4a-45c3-47ca-a28b-bcea16b59981.jsonl
2026-01-30,claude,~tm,35a68b64-e73c-4b11-92cb-8a4e99d663d0,5439247,13,/home/pavel/.claude/projects/-home-pavel-dev-tm/35a68b64-e73c-4b11-92cb-8a4e99d663d0.jsonl
2026-01-30,claude,~tm,3b40097b-65b3-46e5-96b2-1ef85e4e5b17,1350262,4,/home/pavel/.claude/projects/-home-pavel-dev-tm/3b40097b-65b3-46e5-96b2-1ef85e4e5b17.jsonl
2026-01-30,claude,~tm,44677852-efc0-4565-979e-97f50b056925,50881,0,/home/pavel/.claude/projects/-home-pavel-dev-tm/44677852-efc0-4565-979e-97f50b056925.jsonl
2026-01-30,claude,~tm,49c88993-8476-49dc-a9f8-62653407d2d3,1119672,4,/home/pavel/.claude/projects/-home-pavel-dev-tm/49c88993-8476-49dc-a9f8-62653407d2d3.jsonl
2026-01-30,claude,~tm,5cfa9985-cfca-4b41-9f54-0e1ce094df6a,1379452,2,/home/pavel/.claude/projects/-home-pavel-dev-tm/5cfa9985-cfca-4b41-9f54-0e1ce094df6a.jsonl
2026-01-30,claude,~tm,88fdc287-8a96-4fcc-83f0-7bf6e2d80cf0,1037960,2,/home/pavel/.claude/projects/-home-pavel-dev-tm/88fdc287-8a96-4fcc-83f0-7bf6e2d80cf0.jsonl
2026-01-30,claude,~tm,9af227ae-0bf5-47fb-83aa-10313795c99a,1310114,8,/home/pavel/.claude/projects/-home-pavel-dev-tm/9af227ae-0bf5-47fb-83aa-10313795c99a.jsonl
2026-01-30,claude,~tm,b14e36bd-58ab-453b-9db9-9f18bac7b7d0,2407,0,/home/pavel/.claude/projects/-home-pavel-dev-tm/b14e36bd-58ab-453b-9db9-9f18bac7b7d0.jsonl
2026-01-30,claude,~tm,c15f8647-a592-4cdc-aff1-161b9bc2aec2,3688,0,/home/pavel/.claude/projects/-home-pavel-dev-tm/c15f8647-a592-4cdc-aff1-161b9bc2aec2.jsonl
2026-01-30,claude,~tm,d0734df3-ab17-4ae8-8c5d-3886d7e1cc48,1590480,4,/home/pavel/.claude/projects/-home-pavel-dev-tm/d0734df3-ab17-4ae8-8c5d-3886d7e1cc48.jsonl
2026-01-30,claude,~tm,f54b9167-e148-407d-b49b-98c1cb9f27c2,2226535,12,/home/pavel/.claude/projects/-home-pavel-dev-tm/f54b9167-e148-407d-b49b-98c1cb9f27c2.jsonl
2026-01-30,claude,~tm,fe19eb58-af8c-47b1-8cbf-f07adb313c9d,4887062,16,/home/pavel/.claude/projects/-home-pavel-dev-tm/fe19eb58-af8c-47b1-8cbf-f07adb313c9d.jsonl
2026-01-31,ccs/cas,~tm,0ec4ae96-ed27-4404-84cb-4b4e83bbbada,347320,1,/home/pavel/.ccs/instances/cas/projects/-home-pavel-dev-tm/0ec4ae96-ed27-4404-84cb-4b4e83bbbada.jsonl
2026-01-31,ccs/cas,~tm,10e13b84-c587-4aac-bc0c-238136d97cbf,123158,1,/home/pavel/.ccs/instances/cas/projects/-home-pavel-dev-tm/10e13b84-c587-4aac-bc0c-238136d97cbf.jsonl
2026-01-31,ccs/cas,~tm,75174fc5-832e-44ae-b6b4-21039da59e22,11951,0,/home/pavel/.ccs/instances/cas/projects/-home-pavel-dev-tm/75174fc5-832e-44ae-b6b4-21039da59e22.jsonl
2026-01-31,ccs/cas,~tm,76815daf-6a04-449e-9651-5947bc7470aa,430993,1,/home/pavel/.ccs/instances/cas/projects/-home-pavel-dev-tm/76815daf-6a04-449e-9651-5947bc7470aa.jsonl
2026-01-31,ccs/cas,~tm,a839c975-0ef3-44cd-a130-03eeabadb835,928302,6,/home/pavel/.ccs/instances/cas/projects/-home-pavel-dev-tm/a839c975-0ef3-44cd-a130-03eeabadb835.jsonl
2026-01-31,ccs/cas,~tm,dda5411e-c9ef-4228-ab3b-bd2dbace6b44,1383386,16,/home/pavel/.ccs/instances/cas/projects/-home-pavel-dev-tm/dda5411e-c9ef-4228-ab3b-bd2dbace6b44.jsonl
2026-01-31,ccs/cas,~tm,ddcc19ce-47c7-4dff-af7a-1553f514f1d5,444118,2,/home/pavel/.ccs/instances/cas/projects/-home-pavel-dev-tm/ddcc19ce-47c7-4dff-af7a-1553f514f1d5.jsonl
2026-01-31,ccs/cas,~tm,fd1a34c2-fb2c-41c9-82da-d7046ea9f0f8,971254,6,/home/pavel/.ccs/instances/cas/projects/-home-pavel-dev-tm/fd1a34c2-fb2c-41c9-82da-d7046ea9f0f8.jsonl
2026-01-31,ccs/max,~tm,0f99f0b9-5cc2-46bd-994e-b00e2cd2afda,3742395,5,/home/pavel/.ccs/instances/max/projects/-home-pavel-dev-tm/0f99f0b9-5cc2-46bd-994e-b00e2cd2afda.jsonl
2026-01-31,ccs/max,~tm,3d7fa146-3246-474f-bc24-ae142c574494,12147957,18,/home/pavel/.ccs/instances/max/projects/-home-pavel-dev-tm/3d7fa146-3246-474f-bc24-ae142c574494.jsonl
2026-01-31,ccs/max,~tm,52d267c0-7256-462a-8332-7c45e3a67f7d,1846013,5,/home/pavel/.ccs/instances/max/projects/-home-pavel-dev-tm/52d267c0-7256-462a-8332-7c45e3a67f7d.jsonl
2026-01-31,ccs/max,~tm,6f853f70-c279-4b38-9110-9b111bcada02,4172255,9,/home/pavel/.ccs/instances/max/projects/-home-pavel-dev-tm/6f853f70-c279-4b38-9110-9b111bcada02.jsonl
2026-01-31,ccs/max,~tm,718c7d01-1160-452d-88c5-a50a08de31af,481080,4,/home/pavel/.ccs/instances/max/projects/-home-pavel-dev-tm/718c7d01-1160-452d-88c5-a50a08de31af.jsonl
2026-01-31,ccs/max,~tm,a2bcb0ee-8444-4390-8c10-f0173257d741,273307,2,/home/pavel/.ccs/instances/max/projects/-home-pavel-dev-tm/a2bcb0ee-8444-4390-8c10-f0173257d741.jsonl
2026-01-31,ccs/max,~tm,cda899c2-af32-4c8a-bd9f-5a98ca9b96d0,2277,0,/home/pavel/.ccs/instances/max/projects/-home-pavel-dev-tm/cda899c2-af32-4c8a-bd9f-5a98ca9b96d0.jsonl
2026-01-31,ccs/max,~tm,d158f183-0bc7-4b3b-af67-863f2b187e17,7000365,11,/home/pavel/.ccs/instances/max/projects/-home-pavel-dev-tm/d158f183-0bc7-4b3b-af67-863f2b187e17.jsonl
2026-01-31,ccs/max,~tm,f0124628-bca5-42b1-8111-3a3edb2e52cf,248930,0,/home/pavel/.ccs/instances/max/projects/-home-pavel-dev-tm/f0124628-bca5-42b1-8111-3a3edb2e52cf.jsonl
2026-01-31,ccs/max,~tm,ff9f46a3-5bb2-46ed-95b6-195454bd88fb,1835516,4,/home/pavel/.ccs/instances/max/projects/-home-pavel-dev-tm/ff9f46a3-5bb2-46ed-95b6-195454bd88fb.jsonl
2026-01-31,ccs/serg,~tesla,99fea5f6-2453-4dbb-a79d-5bf5afdcb50a,1705414,8,/home/pavel/.ccs/instances/serg/projects/-home-pavel-dev-tesla/99fea5f6-2453-4dbb-a79d-5bf5afdcb50a.jsonl
2026-01-31,ccs/serg,~tm,2c6c5fa1-6849-4197-85c0-c61dc0d2e268,40310,0,/home/pavel/.ccs/instances/serg/projects/-home-pavel-dev-tm/2c6c5fa1-6849-4197-85c0-c61dc0d2e268.jsonl
2026-01-31,ccs/serg,~tm,6e3dc6bb-826a-413c-b99e-7c64b41e4f28,1893,0,/home/pavel/.ccs/instances/serg/projects/-home-pavel-dev-tm/6e3dc6bb-826a-413c-b99e-7c64b41e4f28.jsonl
2026-01-31,ccs/serg,~tm,7edf2f8a-a106-40fd-b78f-db86fae45d65,1519,0,/home/pavel/.ccs/instances/serg/projects/-home-pavel-dev-tm/7edf2f8a-a106-40fd-b78f-db86fae45d65.jsonl
2026-01-31,ccs/serg,~tm,9cce66f1-af9d-4abd-9ccb-310c1e4e3f39,1519,0,/home/pavel/.ccs/instances/serg/projects/-home-pavel-dev-tm/9cce66f1-af9d-4abd-9ccb-310c1e4e3f39.jsonl
2026-01-31,ccs/serg,~tm,ab7c63cb-97f8-4b3c-a8e2-ed2a4195b800,1519,0,/home/pavel/.ccs/instances/serg/projects/-home-pavel-dev-tm/ab7c63cb-97f8-4b3c-a8e2-ed2a4195b800.jsonl
2026-01-31,ccs/serg,~tm,d8ed0c62-f490-4ba6-8904-784dba3983fb,237951,0,/home/pavel/.ccs/instances/serg/projects/-home-pavel-dev-tm/d8ed0c62-f490-4ba6-8904-784dba3983fb.jsonl
2026-01-31,claude,~play-eoe,0a7fda2e-0d2d-4616-abe7-dcf85016ade5,757421,6,/home/pavel/.claude/projects/-home-pavel-dev-play-eoe/0a7fda2e-0d2d-4616-abe7-dcf85016ade5.jsonl
2026-01-31,claude,~play-eoe,3b936fcb-b2fa-43ee-b801-ad36b382734f,5889304,13,/home/pavel/.claude/projects/-home-pavel-dev-play-eoe/3b936fcb-b2fa-43ee-b801-ad36b382734f.jsonl
2026-01-31,claude,~play-eoe,4fd14677-021b-4e17-b87d-360dcd242a2b,330333,4,/home/pavel/.claude/projects/-home-pavel-dev-play-eoe/4fd14677-021b-4e17-b87d-360dcd242a2b.jsonl
2026-01-31,claude,~play-eoe,5b6c5e6c-fe81-4f9c-bce5-8fda178fe1c7,8038484,29,/home/pavel/.claude/projects/-home-pavel-dev-play-eoe/5b6c5e6c-fe81-4f9c-bce5-8fda178fe1c7.jsonl
2026-01-31,claude,~play-eoe,8eeda3b0-5914-4200-9d92-c09182da405c,4498703,8,/home/pavel/.claude/projects/-home-pavel-dev-play-eoe/8eeda3b0-5914-4200-9d92-c09182da405c.jsonl
2026-01-31,claude,~play-eoe,9adb9774-ce17-4d6e-ac88-b23fb94b2d62,784567,7,/home/pavel/.claude/projects/-home-pavel-dev-play-eoe/9adb9774-ce17-4d6e-ac88-b23fb94b2d62.jsonl
2026-01-31,claude,~tesla,134cfac3-7660-4108-ad8c-4dbe78523f1d,264201,5,/home/pavel/.claude/projects/-home-pavel-dev-tesla/134cfac3-7660-4108-ad8c-4dbe78523f1d.jsonl
2026-01-31,claude,~tesla,675a821e-9ac9-40c4-9f0f-f638af097ee3,518857,6,/home/pavel/.claude/projects/-home-pavel-dev-tesla/675a821e-9ac9-40c4-9f0f-f638af097ee3.jsonl
2026-01-31,claude,~tesla,6fa191bc-2a23-4898-9db6-67da800de591,2522054,9,/home/pavel/.claude/projects/-home-pavel-dev-tesla/6fa191bc-2a23-4898-9db6-67da800de591.jsonl
2026-01-31,claude,~tm,03071c40-182b-4489-b4de-9a11f20690a8,3369427,2,/home/pavel/.claude/projects/-home-pavel-dev-tm/03071c40-182b-4489-b4de-9a11f20690a8.jsonl
2026-01-31,claude,~tm,1104d46a-5f2d-44d2-ad73-e97056d9c391,1899737,11,/home/pavel/.claude/projects/-home-pavel-dev-tm/1104d46a-5f2d-44d2-ad73-e97056d9c391.jsonl
2026-01-31,claude,~tm,13a01633-12d8-4f68-8d50-6583b53c85fd,1519,0,/home/pavel/.claude/projects/-home-pavel-dev-tm/13a01633-12d8-4f68-8d50-6583b53c85fd.jsonl
2026-01-31,claude,~tm,25b923ed-a7e9-4463-ad49-3fa0ad6fca12,1595990,11,/home/pavel/.claude/projects/-home-pavel-dev-tm/25b923ed-a7e9-4463-ad49-3fa0ad6fca12.jsonl
2026-01-31,claude,~tm,2f638376-8b98-4a69-a58f-7700c5713085,2787,1,/home/pavel/.claude/projects/-home-pavel-dev-tm/2f638376-8b98-4a69-a58f-7700c5713085.jsonl
2026-01-31,claude,~tm,342c0a6f-ec39-4a40-b344-9a1678f08b5a,1749511,0,/home/pavel/.claude/projects/-home-pavel-dev-tm/342c0a6f-ec39-4a40-b344-9a1678f08b5a.jsonl
2026-01-31,claude,~tm,3a08c4d2-9475-4d85-b443-15cd79e89a49,2487,0,/home/pavel/.claude/projects/-home-pavel-dev-tm/3a08c4d2-9475-4d85-b443-15cd79e89a49.jsonl
2026-01-31,claude,~tm,5c31ca3e-5ac6-4e49-b17a-005021cf4b85,2712762,3,/home/pavel/.claude/projects/-home-pavel-dev-tm/5c31ca3e-5ac6-4e49-b17a-005021cf4b85.jsonl
2026-01-31,claude,~tm,71482800-8728-4aa5-877f-03075132253e,707813,3,/home/pavel/.claude/projects/-home-pavel-dev-tm/71482800-8728-4aa5-877f-03075132253e.jsonl
2026-01-31,claude,~tm,86d40e22-e6d3-433e-bbab-a17f7a145b22,3170104,10,/home/pavel/.claude/projects/-home-pavel-dev-tm/86d40e22-e6d3-433e-bbab-a17f7a145b22.jsonl
2026-01-31,claude,~tm,be1512d2-8181-48d9-817a-4f2b8379d61e,190745,0,/home/pavel/.claude/projects/-home-pavel-dev-tm/be1512d2-8181-48d9-817a-4f2b8379d61e.jsonl
2026-01-31,claude,~tm,cd2775de-594c-46a7-8a2c-b850f8ba65f8,1519,0,/home/pavel/.claude/projects/-home-pavel-dev-tm/cd2775de-594c-46a7-8a2c-b850f8ba65f8.jsonl
2026-01-31,claude,~tm,e9ce3982-b27a-4ca0-b8df-e4ed4db608aa,1640278,2,/home/pavel/.claude/projects/-home-pavel-dev-tm/e9ce3982-b27a-4ca0-b8df-e4ed4db608aa.jsonl
2026-01-31,claude,~tm,efe53e5f-7458-473f-a34b-479685b3e60b,2403,0,/home/pavel/.claude/projects/-home-pavel-dev-tm/efe53e5f-7458-473f-a34b-479685b3e60b.jsonl
2026-01-31,claude,~tm-tests,01f8148d-2b57-4cdb-86cc-168246920a23,820915,2,/home/pavel/.claude/projects/-home-pavel-dev-tm-tests/01f8148d-2b57-4cdb-86cc-168246920a23.jsonl
2026-02-01,claude,~play-eoe,3da87846-792f-454f-8167-08bea9c578ac,1340700,3,/home/pavel/.claude/projects/-home-pavel-dev-play-eoe/3da87846-792f-454f-8167-08bea9c578ac.jsonl
2026-02-01,claude,~tesla,6c28a80b-e110-42ab-8fef-fc25565c4c1e,275579,2,/home/pavel/.claude/projects/-home-pavel-dev-tesla/6c28a80b-e110-42ab-8fef-fc25565c4c1e.jsonl
2026-02-01,claude,~tesla,8330e591-cdd7-4de9-87bb-2605dd13ac6e,6827352,23,/home/pavel/.claude/projects/-home-pavel-dev-tesla/8330e591-cdd7-4de9-87bb-2605dd13ac6e.jsonl
2026-02-01,claude,~tesla,91ab718a-c5a1-49dd-bc5f-1ebadcd70618,1184977,3,/home/pavel/.claude/projects/-home-pavel-dev-tesla/91ab718a-c5a1-49dd-bc5f-1ebadcd70618.jsonl
2026-02-01,claude,~tesla,a62cf001-66fb-4c8f-9838-aa082d774457,23343,1,/home/pavel/.claude/projects/-home-pavel-dev-tesla/a62cf001-66fb-4c8f-9838-aa082d774457.jsonl
2026-02-01,claude,~tesla,b139404f-5179-4754-a66b-fa503d0fe8fc,7582267,16,/home/pavel/.claude/projects/-home-pavel-dev-tesla/b139404f-5179-4754-a66b-fa503d0fe8fc.jsonl
2026-02-01,claude,~tesla,cdb7b7da-8163-4e75-9e23-5834b140bf2a,1704370,7,/home/pavel/.claude/projects/-home-pavel-dev-tesla/cdb7b7da-8163-4e75-9e23-5834b140bf2a.jsonl
2026-02-01,claude,~tesla,eb2adc8c-c293-441d-ab51-a867218c0180,192980,1,/home/pavel/.claude/projects/-home-pavel-dev-tesla/eb2adc8c-c293-441d-ab51-a867218c0180.jsonl
2026-02-01,claude,~tm,2929bd69-134f-48cd-ab10-36d89d69982c,141772,0,/home/pavel/.claude/projects/-home-pavel-dev-tm/2929bd69-134f-48cd-ab10-36d89d69982c.jsonl
2026-02-01,claude,~tm,3c4bb23f-ef46-4e49-99b0-02b1e0eb61ff,3013409,12,/home/pavel/.claude/projects/-home-pavel-dev-tm/3c4bb23f-ef46-4e49-99b0-02b1e0eb61ff.jsonl
2026-02-01,claude,~tm,49b1fcb0-2514-464c-a531-99e5010834e6,3189747,6,/home/pavel/.claude/projects/-home-pavel-dev-tm/49b1fcb0-2514-464c-a531-99e5010834e6.jsonl
2026-02-01,claude,~tm,654bb1f6-ddde-407b-a25c-e7c2abaedcf4,10474143,16,/home/pavel/.claude/projects/-home-pavel-dev-tm/654bb1f6-ddde-407b-a25c-e7c2abaedcf4.jsonl
2026-02-01,claude,~tm,828ba28e-59a0-4261-8f74-ba880e0ff7bc,2270095,1,/home/pavel/.claude/projects/-home-pavel-dev-tm/828ba28e-59a0-4261-8f74-ba880e0ff7bc.jsonl
2026-02-01,claude,~tm,a74435af-02ec-4846-aca8-e11c12611e23,8585607,29,/home/pavel/.claude/projects/-home-pavel-dev-tm/a74435af-02ec-4846-aca8-e11c12611e23.jsonl
2026-02-01,claude,~tm,cea84b8f-43e1-4de8-8471-ba7d20f11cf7,22124,2,/home/pavel/.claude/projects/-home-pavel-dev-tm/cea84b8f-43e1-4de8-8471-ba7d20f11cf7.jsonl
2026-02-01,claude,~tm-export,3a2e1ebf-3398-47d0-8b4a-5142f3bb71d9,3722,0,/home/pavel/.claude/projects/-home-pavel-dev-tm-export/3a2e1ebf-3398-47d0-8b4a-5142f3bb71d9.jsonl
2026-02-01,claude,~tm-export,925bcb60-d24b-4b65-b040-df1faf6258f3,5702,0,/home/pavel/.claude/projects/-home-pavel-dev-tm-export/925bcb60-d24b-4b65-b040-df1faf6258f3.jsonl
2026-02-01,claude,~tm,f004bc73-dff3-47f1-91c2-c8d1a70390c7,2811943,7,/home/pavel/.claude/projects/-home-pavel-dev-tm/f004bc73-dff3-47f1-91c2-c8d1a70390c7.jsonl
2026-02-02,claude,~tesla,67f826b9-f237-4202-888e-3e184ee872c7,2365454,14,/home/pavel/.claude/projects/-home-pavel-dev-tesla/67f826b9-f237-4202-888e-3e184ee872c7.jsonl
2026-02-02,claude,~tesla,b23a8725-f8af-4932-abaa-addd9bf3eaf1,3259438,12,/home/pavel/.claude/projects/-home-pavel-dev-tesla/b23a8725-f8af-4932-abaa-addd9bf3eaf1.jsonl
2026-02-02,claude,~tm,345e39c6-6dbe-492f-8f67-4c628fef36b8,1451136,5,/home/pavel/.claude/projects/-home-pavel-dev-tm/345e39c6-6dbe-492f-8f67-4c628fef36b8.jsonl
2026-02-02,claude,~tm,5c880c9f-29e4-48a4-a112-265a867fab3c,1519,0,/home/pavel/.claude/projects/-home-pavel-dev-tm/5c880c9f-29e4-48a4-a112-265a867fab3c.jsonl
2026-02-02,claude,~tm,7b847db9-9db4-46b1-b814-bf4d9dc84975,4958739,23,/home/pavel/.claude/projects/-home-pavel-dev-tm/7b847db9-9db4-46b1-b814-bf4d9dc84975.jsonl
2026-02-02,claude,~tm,9938037c-d889-4515-9a86-0b8ce7e51347,1980196,17,/home/pavel/.claude/projects/-home-pavel-dev-tm/9938037c-d889-4515-9a86-0b8ce7e51347.jsonl
2026-02-02,claude,~tm,a7c4a795-80ef-481e-bf9a-f16c3027dbcd,3053854,18,/home/pavel/.claude/projects/-home-pavel-dev-tm/a7c4a795-80ef-481e-bf9a-f16c3027dbcd.jsonl
2026-02-02,claude,~tm,b42463b2-9765-4fd9-8636-d2dcd397d983,1942771,3,/home/pavel/.claude/projects/-home-pavel-dev-tm/b42463b2-9765-4fd9-8636-d2dcd397d983.jsonl
2026-02-02,claude,~tm,ef911e5d-e958-4578-b425-52ca2170ca9a,18808,1,/home/pavel/.claude/projects/-home-pavel-dev-tm/ef911e5d-e958-4578-b425-52ca2170ca9a.jsonl
2026-02-02,claude,~tm-export,8b1a7e90-0934-4b9c-a996-c5b714c9f22e,1534,0,/home/pavel/.claude/projects/-home-pavel-dev-tm-export/8b1a7e90-0934-4b9c-a996-c5b714c9f22e.jsonl
2026-02-03,claude,~play-eoe,b07ba575-0b49-4248-9e6a-ae5039df815e,7335630,18,/home/pavel/.claude/projects/-home-pavel-dev-play-eoe/b07ba575-0b49-4248-9e6a-ae5039df815e.jsonl
2026-02-03,claude,~play-eoe,eb4107df-c484-43ee-95c1-f73c5a99cb53,5685504,31,/home/pavel/.claude/projects/-home-pavel-dev-play-eoe/eb4107df-c484-43ee-95c1-f73c5a99cb53.jsonl
2026-02-03,claude,~tm,fcd272b3-3dd3-4832-ace2-a5b5cb02eebe,1331045,11,/home/pavel/.claude/projects/-home-pavel-dev-tm/fcd272b3-3dd3-4832-ace2-a5b5cb02eebe.jsonl
2026-02-04,claude,~tesla,a33fb380-eb2f-41af-bfc1-d40a32459d59,2573122,9,/home/pavel/.claude/projects/-home-pavel-dev-tesla/a33fb380-eb2f-41af-bfc1-d40a32459d59.jsonl
2026-02-04,claude,~tm,0c5e2193-ddae-41ac-ae1b-9b60041ebc6b,472,0,/home/pavel/.claude/projects/-home-pavel-dev-tm/0c5e2193-ddae-41ac-ae1b-9b60041ebc6b.jsonl
2026-02-04,claude,~tm,52e6eca6-a47d-4118-8353-d83f0ddb0bef,731313,2,/home/pavel/.claude/projects/-home-pavel-dev-tm/52e6eca6-a47d-4118-8353-d83f0ddb0bef.jsonl
2026-02-04,claude,~tm,564d28bd-fc58-420b-ab83-c662a3447997,190659,0,/home/pavel/.claude/projects/-home-pavel-dev-tm/564d28bd-fc58-420b-ab83-c662a3447997.jsonl
2026-02-04,claude,~tm,56e853e5-e751-4f3f-9a08-a1e437dac5a9,710250,0,/home/pavel/.claude/projects/-home-pavel-dev-tm/56e853e5-e751-4f3f-9a08-a1e437dac5a9.jsonl
2026-02-04,claude,~tm,6ccdd414-82a3-4d3c-8aab-a8d0e34e47ee,1410600,12,/home/pavel/.claude/projects/-home-pavel-dev-tm/6ccdd414-82a3-4d3c-8aab-a8d0e34e47ee.jsonl
